Sex,Age,Height,Weight,NOC,Year,Season,Sport,Medal
1,29.0,178.0,69.0,60,2012,0,46,Silver
1,25.0,162.0,60.0,60,2012,0,21,No Medal
1,25.0,162.0,60.0,60,2012,0,21,No Medal
1,25.0,162.0,60.0,60,2012,0,21,No Medal
1,25.0,162.0,60.0,60,2012,0,21,No Medal
1,25.0,162.0,60.0,60,2012,0,21,No Medal
1,25.0,162.0,60.0,60,2012,0,21,No Medal
1,25.0,162.0,60.0,60,2012,0,21,No Medal
0,19.0,167.0,65.0,204,2008,0,38,No Medal
1,20.0,178.0,78.0,44,2016,0,40,No Medal
1,22.0,173.0,63.0,7,2016,0,18,No Medal
0,32.0,160.0,52.0,60,2016,0,25,No Medal
1,25.0,178.0,70.0,123,2016,0,2,No Medal
0,17.0,169.0,49.0,49,2016,0,2,No Medal
1,32.0,194.0,96.0,60,2000,0,48,No Medal
1,36.0,194.0,96.0,60,2004,0,48,No Medal
1,26.0,180.0,91.0,201,2006,1,24,No Medal
1,25.0,175.0,62.0,11,2008,0,3,No Medal
1,23.0,174.0,75.0,4,1998,1,0,No Medal
1,23.0,174.0,75.0,4,1998,1,0,No Medal
1,23.0,174.0,75.0,4,1998,1,0,No Medal
1,27.0,174.0,75.0,4,2002,1,0,No Medal
1,20.0,175.0,77.0,49,2000,0,4,Silver
0,30.0,158.0,55.0,65,2004,0,50,Bronze
0,28.0,178.0,64.0,65,2012,0,5,Silver
1,24.0,185.0,70.0,65,2004,0,2,No Medal
1,36.0,185.0,70.0,65,2016,0,2,No Medal
0,32.0,165.0,53.0,65,2016,0,2,No Medal
1,28.0,178.0,90.0,51,2002,1,8,No Medal
1,32.0,178.0,90.0,51,2006,1,8,No Medal
1,32.0,178.0,90.0,51,2006,1,8,No Medal
0,19.0,182.0,79.0,5,2012,0,5,No Medal
1,36.0,178.0,88.0,27,2014,1,8,No Medal
0,26.0,176.0,49.0,154,2004,0,2,No Medal
0,25.0,173.0,68.0,27,2016,0,44,No Medal
0,31.0,165.0,65.0,154,2012,0,32,No Medal
1,19.0,181.0,78.0,190,2014,1,0,No Medal
1,23.0,188.0,93.0,161,1998,1,24,Silver
1,27.0,188.0,93.0,161,2002,1,24,Bronze
1,31.0,188.0,93.0,161,2006,1,24,No Medal
1,35.0,188.0,93.0,161,2010,1,24,No Medal
0,23.0,167.0,64.0,24,2012,0,2,No Medal
0,19.0,177.0,71.0,161,2014,1,24,No Medal
0,29.0,173.0,63.0,161,2000,0,2,Bronze
1,23.0,167.0,59.0,161,2000,0,33,No Medal
1,23.0,167.0,59.0,161,2000,0,33,No Medal
1,39.0,167.0,59.0,161,2016,0,33,No Medal
1,39.0,167.0,59.0,161,2016,0,33,No Medal
1,20.0,173.0,66.0,24,2016,0,45,Gold
0,22.0,167.0,50.0,24,2012,0,29,Silver
0,26.0,170.0,54.0,99,2000,0,16,No Medal
0,16.0,155.0,50.0,161,2004,0,14,Silver
0,20.0,155.0,50.0,161,2008,0,14,No Medal
0,23.0,194.0,75.0,161,2012,0,47,No Medal
0,27.0,194.0,75.0,161,2016,0,47,No Medal
1,26.0,186.0,81.0,181,2000,0,33,No Medal
1,26.0,186.0,81.0,181,2000,0,33,No Medal
1,30.0,186.0,81.0,181,2004,0,33,Bronze
1,30.0,186.0,81.0,181,2004,0,33,No Medal
1,30.0,186.0,81.0,181,2004,0,33,No Medal
1,34.0,186.0,81.0,181,2008,0,33,No Medal
1,34.0,186.0,81.0,181,2008,0,33,No Medal
1,38.0,186.0,81.0,181,2012,0,33,No Medal
1,38.0,186.0,81.0,181,2012,0,33,No Medal
1,38.0,186.0,81.0,181,2012,0,33,No Medal
0,18.0,171.0,49.0,34,2004,0,43,No Medal
0,22.0,171.0,49.0,34,2008,0,43,No Medal
1,23.0,187.0,83.0,98,2012,0,18,No Medal
0,20.0,158.0,48.0,84,2012,0,14,No Medal
0,23.0,165.0,65.0,103,2008,0,25,No Medal
0,25.0,165.0,65.0,39,2012,0,13,Silver
0,29.0,165.0,65.0,39,2016,0,13,No Medal
0,29.0,165.0,65.0,39,2016,0,13,No Medal
0,29.0,165.0,65.0,39,2016,0,13,Gold
1,29.0,185.0,88.0,39,2012,0,32,No Medal
1,33.0,185.0,88.0,39,2016,0,32,No Medal
0,19.0,175.0,105.0,39,2008,0,2,No Medal
0,23.0,175.0,105.0,39,2012,0,2,Bronze
0,27.0,175.0,105.0,39,2016,0,2,No Medal
0,24.0,171.0,68.0,39,1998,1,24,No Medal
0,23.0,170.0,60.0,39,2004,0,3,No Medal
0,17.0,161.0,50.0,103,2014,1,34,Gold
0,19.0,186.0,72.0,39,2016,0,47,Gold
0,23.0,163.0,52.0,39,2000,0,3,Gold
1,19.0,181.0,78.0,56,2008,0,9,No Medal
1,23.0,181.0,78.0,56,2012,0,9,No Medal
1,37.0,162.0,53.0,160,2016,0,2,No Medal
1,23.0,177.0,78.0,160,2000,0,4,No Medal
0,26.0,168.0,58.0,73,2016,0,2,No Medal
1,23.0,190.0,92.0,159,2016,0,30,No Medal
0,22.0,165.0,59.0,94,2014,1,7,No Medal
0,22.0,165.0,59.0,94,2014,1,7,No Medal
0,22.0,165.0,59.0,94,2014,1,7,No Medal
0,22.0,165.0,59.0,94,2014,1,7,No Medal
1,22.0,171.0,57.0,27,2004,0,9,No Medal
1,21.0,185.0,82.0,96,2004,0,2,No Medal
1,29.0,185.0,82.0,96,2012,0,2,No Medal
1,29.0,185.0,82.0,96,2012,0,2,No Medal
1,35.0,181.0,82.0,7,2008,0,16,No Medal
1,31.0,184.0,85.0,7,2012,0,47,No Medal
1,35.0,184.0,85.0,7,2016,0,47,No Medal
0,21.0,160.0,59.0,60,2000,0,23,No Medal
0,24.0,168.0,57.0,49,2000,0,40,No Medal
0,24.0,168.0,57.0,49,2000,0,40,No Medal
1,19.0,184.0,78.0,7,2008,0,40,No Medal
1,20.0,182.0,70.0,49,2008,0,2,No Medal
1,24.0,182.0,70.0,49,2012,0,2,No Medal
0,27.0,160.0,57.0,204,2008,0,13,No Medal
0,31.0,160.0,57.0,204,2012,0,13,No Medal
0,35.0,160.0,57.0,204,2016,0,13,No Medal
1,21.0,173.0,64.0,123,2016,0,18,No Medal
1,18.0,179.0,90.0,49,2008,0,25,No Medal
1,22.0,179.0,90.0,49,2012,0,25,Silver
1,26.0,179.0,90.0,49,2016,0,25,No Medal
0,19.0,173.0,54.0,60,2004,0,29,No Medal
0,23.0,173.0,54.0,60,2008,0,29,No Medal
1,25.0,182.0,78.0,11,2000,0,22,No Medal
1,33.0,192.0,82.0,7,2016,0,47,No Medal
1,24.0,180.0,72.0,38,2012,0,32,No Medal
0,26.0,162.0,63.0,49,2000,0,25,Silver
0,30.0,162.0,63.0,49,2004,0,25,Bronze
0,34.0,162.0,63.0,49,2008,0,25,No Medal
1,27.0,183.0,105.0,49,2000,0,2,No Medal
1,44.0,176.0,77.0,123,2008,0,15,No Medal
1,44.0,176.0,77.0,123,2008,0,15,No Medal
0,20.0,175.0,68.0,7,2008,0,18,No Medal
1,20.0,175.0,65.0,60,2012,0,21,No Medal
1,20.0,175.0,65.0,60,2012,0,21,No Medal
1,20.0,175.0,65.0,60,2012,0,21,No Medal
1,20.0,175.0,65.0,60,2012,0,21,No Medal
1,20.0,175.0,65.0,60,2012,0,21,No Medal
1,20.0,175.0,65.0,60,2012,0,21,No Medal
1,20.0,175.0,65.0,60,2012,0,21,No Medal
0,18.0,174.0,58.0,123,2008,0,40,No Medal
0,18.0,174.0,58.0,123,2008,0,40,No Medal
0,22.0,174.0,58.0,123,2012,0,40,No Medal
0,22.0,174.0,58.0,123,2012,0,40,No Medal
1,24.0,182.0,82.0,38,2004,0,44,Bronze
1,24.0,182.0,82.0,38,2004,0,44,Gold
1,28.0,182.0,82.0,38,2008,0,44,Silver
1,28.0,182.0,82.0,38,2008,0,44,No Medal
1,31.0,191.0,90.0,60,2000,0,25,No Medal
1,27.0,160.0,60.0,204,2004,0,2,No Medal
1,25.0,160.0,55.0,44,2000,0,13,No Medal
1,29.0,176.0,70.0,204,2000,0,46,No Medal
1,33.0,176.0,70.0,204,2004,0,46,No Medal
0,34.0,170.0,52.0,60,2000,0,2,No Medal
1,17.0,192.0,82.0,60,2016,0,40,No Medal
1,17.0,192.0,82.0,60,2016,0,40,No Medal
0,35.0,150.0,46.0,44,2000,0,2,No Medal
1,29.0,185.0,75.0,60,2004,0,30,No Medal
1,22.0,185.0,68.0,60,2012,0,43,Gold
1,26.0,185.0,68.0,60,2016,0,43,Bronze
1,19.0,180.0,64.0,156,2008,0,9,No Medal
1,43.0,175.0,87.0,60,2000,0,33,No Medal
1,43.0,175.0,87.0,60,2000,0,33,No Medal
1,28.0,178.0,73.0,60,2004,0,2,No Medal
1,31.0,206.0,97.0,7,2016,0,47,No Medal
1,24.0,185.0,84.0,60,2000,0,10,No Medal
1,26.0,187.0,90.0,49,2000,0,22,No Medal
0,25.0,185.0,70.0,55,2004,0,47,No Medal
1,22.0,191.0,83.0,147,2004,0,18,Silver
1,30.0,176.0,73.0,7,2004,0,18,Gold
0,22.0,180.0,54.0,60,2008,0,29,No Medal
0,24.0,184.0,74.0,60,2016,0,22,No Medal
0,23.0,161.0,61.0,44,2016,0,31,No Medal
0,25.0,154.0,48.0,49,2004,0,21,No Medal
0,25.0,154.0,48.0,49,2004,0,21,No Medal
0,25.0,154.0,48.0,49,2004,0,21,No Medal
0,25.0,154.0,48.0,49,2004,0,21,No Medal
0,25.0,154.0,48.0,49,2004,0,21,No Medal
1,23.0,185.0,75.0,7,2004,0,18,Gold
1,24.0,179.0,81.0,204,2008,0,9,No Medal
0,27.0,178.0,71.0,49,2008,0,16,No Medal
1,36.0,180.0,90.0,7,2002,1,26,No Medal
0,26.0,170.0,58.0,204,2008,0,2,No Medal
0,27.0,162.0,47.0,123,2016,0,2,Silver
0,24.0,158.0,53.0,204,2004,0,16,No Medal
0,28.0,158.0,53.0,204,2008,0,16,No Medal
0,28.0,158.0,50.0,7,2004,0,23,Bronze
0,32.0,158.0,50.0,7,2008,0,23,Bronze
1,23.0,175.0,77.0,7,2004,0,18,Gold
0,30.0,158.0,52.0,49,2004,0,2,No Medal
0,21.0,181.0,73.0,60,2016,0,40,No Medal
1,33.0,175.0,70.0,7,2016,0,44,No Medal
0,32.0,180.0,81.0,49,2000,0,30,No Medal
0,40.0,180.0,81.0,49,2008,0,30,No Medal
0,30.0,177.0,58.0,123,2004,0,2,No Medal
0,23.0,161.0,58.0,201,2012,0,23,No Medal
0,27.0,161.0,58.0,201,2016,0,23,No Medal
0,26.0,186.0,83.0,49,2004,0,2,No Medal
0,30.0,186.0,83.0,49,2008,0,2,No Medal
0,34.0,186.0,83.0,49,2012,0,2,No Medal
0,25.0,178.0,65.0,123,2004,0,18,No Medal
1,24.0,184.0,79.0,49,2004,0,4,Gold
1,28.0,184.0,79.0,49,2008,0,4,Silver
0,18.0,172.0,58.0,44,2000,0,2,No Medal
0,22.0,172.0,58.0,44,2004,0,2,No Medal
0,29.0,172.0,58.0,44,2012,0,2,No Medal
0,29.0,172.0,58.0,44,2012,0,2,No Medal
1,37.0,174.0,80.0,7,2004,0,42,No Medal
1,31.0,186.0,86.0,11,2000,0,4,No Medal
1,35.0,186.0,86.0,11,2004,0,4,Silver
0,26.0,168.0,58.0,60,2016,0,2,No Medal
1,26.0,180.0,69.0,123,2016,0,46,No Medal
1,30.0,210.0,140.0,7,2008,0,5,Bronze
1,39.0,180.0,90.0,7,2002,1,26,No Medal
1,47.0,180.0,90.0,7,2010,1,26,No Medal
1,33.0,190.0,92.0,123,2016,0,44,No Medal
1,26.0,179.0,70.0,60,2000,0,13,No Medal
1,26.0,179.0,70.0,60,2000,0,13,No Medal
1,21.0,173.0,67.0,38,2000,0,18,Bronze
1,26.0,192.0,89.0,49,2016,0,6,No Medal
1,26.0,171.0,55.0,38,2012,0,21,No Medal
1,26.0,171.0,55.0,38,2012,0,21,No Medal
1,30.0,171.0,55.0,38,2016,0,21,No Medal
1,30.0,171.0,55.0,38,2016,0,21,No Medal
0,20.0,171.0,71.0,123,2012,0,16,No Medal
0,24.0,171.0,71.0,123,2016,0,16,No Medal
0,24.0,171.0,71.0,123,2016,0,16,No Medal
0,24.0,168.0,59.0,49,2000,0,13,No Medal
0,28.0,168.0,59.0,49,2004,0,13,No Medal
0,32.0,168.0,59.0,49,2008,0,13,Silver
1,28.0,196.0,85.0,49,2016,0,47,No Medal
0,29.0,170.0,61.0,49,2008,0,13,No Medal
0,33.0,170.0,61.0,49,2012,0,13,No Medal
1,30.0,185.0,73.0,60,2004,0,13,No Medal
1,30.0,185.0,73.0,60,2004,0,13,No Medal
1,25.0,178.0,75.0,69,1998,1,34,No Medal
1,25.0,178.0,75.0,69,1998,1,34,No Medal
1,25.0,178.0,75.0,69,1998,1,34,No Medal
1,29.0,178.0,75.0,69,2002,1,34,No Medal
1,29.0,178.0,75.0,69,2002,1,34,No Medal
1,24.0,183.0,88.0,89,2016,0,23,No Medal
0,25.0,183.0,79.0,201,2008,0,30,Gold
1,25.0,180.0,102.0,89,2008,0,32,No Medal
1,19.0,167.0,58.0,69,2016,0,14,Bronze
1,25.0,184.0,88.0,69,2014,1,12,Silver
1,30.0,186.0,87.0,143,2000,0,15,No Medal
1,34.0,186.0,87.0,143,2004,0,15,No Medal
1,34.0,186.0,87.0,143,2004,0,15,No Medal
1,38.0,186.0,87.0,143,2008,0,15,No Medal
1,38.0,186.0,87.0,143,2008,0,15,No Medal
1,36.0,213.0,61.0,96,2000,0,32,No Medal
1,26.0,180.0,78.0,69,2004,0,32,No Medal
1,30.0,180.0,78.0,69,2008,0,32,Gold
1,34.0,180.0,78.0,69,2012,0,32,No Medal
0,24.0,178.0,75.0,34,2010,1,0,No Medal
0,23.0,183.0,80.0,11,2016,0,30,No Medal
0,24.0,176.0,59.0,69,2008,0,30,No Medal
0,29.0,163.0,68.0,69,2012,0,22,No Medal
1,21.0,178.0,82.0,201,2012,0,2,No Medal
0,27.0,177.0,67.0,11,2000,0,6,No Medal
0,26.0,178.0,62.0,137,2016,0,22,No Medal
1,22.0,160.0,65.0,18,2016,0,21,No Medal
1,28.0,166.0,56.0,86,2016,0,2,No Medal
1,26.0,182.0,63.0,86,2000,0,3,No Medal
1,32.0,178.0,77.0,153,2016,0,42,No Medal
0,21.0,169.0,65.0,182,2012,0,18,No Medal
1,29.0,189.0,82.0,182,2002,1,11,No Medal
1,29.0,189.0,82.0,182,2002,1,11,No Medal
1,29.0,189.0,82.0,182,2002,1,11,No Medal
1,28.0,171.0,63.0,99,2012,0,21,No Medal
1,28.0,171.0,63.0,99,2012,0,21,No Medal
1,28.0,171.0,63.0,99,2012,0,21,No Medal
1,28.0,171.0,63.0,99,2012,0,21,No Medal
1,28.0,171.0,63.0,99,2012,0,21,No Medal
1,28.0,171.0,63.0,99,2012,0,21,No Medal
1,21.0,192.0,78.0,161,2000,0,2,No Medal
1,25.0,192.0,78.0,161,2004,0,2,No Medal
1,22.0,187.0,86.0,161,2004,0,22,Bronze
0,21.0,173.0,55.0,84,2004,0,22,No Medal
0,25.0,173.0,55.0,84,2008,0,22,No Medal
0,18.0,176.0,63.0,161,2008,0,29,Gold
0,24.0,162.0,51.0,24,2016,0,45,No Medal
1,26.0,171.0,63.0,24,2012,0,14,No Medal
1,22.0,173.0,65.0,24,2012,0,18,No Medal
1,34.0,182.0,68.0,24,2008,0,2,No Medal
0,25.0,185.0,55.0,161,2012,0,2,No Medal
0,31.0,180.0,67.0,161,2004,0,2,No Medal
1,22.0,180.0,75.0,99,2008,0,40,No Medal
1,22.0,180.0,75.0,99,2008,0,40,No Medal
1,23.0,193.0,91.0,11,2000,0,30,Silver
0,21.0,168.0,65.0,96,2016,0,2,Silver
1,20.0,188.0,81.0,193,2012,0,2,No Medal
1,24.0,188.0,81.0,193,2016,0,2,No Medal
1,39.0,183.0,89.0,201,1998,1,12,No Medal
1,43.0,183.0,89.0,201,2002,1,12,No Medal
1,23.0,179.0,83.0,193,2012,0,2,Bronze
1,23.0,179.0,83.0,193,2012,0,2,Bronze
1,27.0,179.0,83.0,193,2016,0,2,No Medal
1,27.0,179.0,83.0,193,2016,0,2,No Medal
1,27.0,187.0,90.0,69,2004,0,25,No Medal
1,31.0,187.0,90.0,69,2008,0,25,No Medal
1,35.0,187.0,90.0,69,2012,0,25,No Medal
0,27.0,173.0,56.0,161,2000,0,2,No Medal
1,26.0,186.0,73.0,94,2012,0,30,No Medal
1,30.0,186.0,73.0,94,2016,0,30,No Medal
1,21.0,189.0,79.0,73,2016,0,18,Silver
0,23.0,180.0,69.0,73,2012,0,44,No Medal
0,23.0,180.0,69.0,73,2012,0,44,No Medal
0,24.0,167.0,66.0,12,2006,1,0,No Medal
0,28.0,167.0,66.0,12,2010,1,0,Bronze
0,28.0,167.0,66.0,12,2010,1,0,No Medal
0,28.0,167.0,66.0,12,2010,1,0,Bronze
0,28.0,167.0,66.0,12,2010,1,0,No Medal
0,28.0,167.0,66.0,12,2010,1,0,No Medal
0,32.0,167.0,66.0,12,2014,1,0,No Medal
0,32.0,167.0,66.0,12,2014,1,0,No Medal
0,32.0,167.0,66.0,12,2014,1,0,No Medal
0,32.0,167.0,66.0,12,2014,1,0,No Medal
1,27.0,176.0,81.0,12,2006,1,0,No Medal
0,22.0,160.0,77.0,201,2006,1,37,No Medal
0,26.0,160.0,77.0,201,2010,1,37,No Medal
1,18.0,173.0,61.0,34,2006,1,36,No Medal
1,18.0,173.0,61.0,34,2006,1,36,No Medal
1,18.0,173.0,61.0,34,2006,1,36,No Medal
0,23.0,160.0,63.0,99,2016,0,49,Bronze
1,21.0,175.0,67.0,73,2006,1,11,No Medal
0,24.0,160.0,58.0,94,2000,0,38,No Medal
1,20.0,186.0,91.0,161,2002,1,26,No Medal
0,21.0,180.0,73.0,94,2012,0,48,No Medal
0,25.0,180.0,73.0,94,2016,0,48,Silver
0,22.0,180.0,65.0,11,2008,0,40,No Medal
0,22.0,180.0,65.0,11,2008,0,40,No Medal
0,26.0,180.0,65.0,11,2012,0,40,No Medal
0,31.0,181.0,73.0,11,2000,0,5,Silver
1,29.0,178.0,88.0,73,1998,1,8,No Medal
1,33.0,174.0,74.0,89,2016,0,23,No Medal
1,29.0,198.0,95.0,161,2000,0,10,No Medal
1,29.0,198.0,95.0,161,2000,0,10,No Medal
0,25.0,168.0,54.0,121,1998,1,7,No Medal
0,25.0,168.0,54.0,121,1998,1,7,No Medal
0,29.0,168.0,54.0,121,2002,1,11,No Medal
0,29.0,168.0,54.0,121,2002,1,11,No Medal
0,33.0,168.0,54.0,121,2006,1,11,No Medal
0,33.0,168.0,54.0,121,2006,1,7,No Medal
1,29.0,192.0,105.0,99,2004,0,48,No Medal
1,36.0,192.0,105.0,99,2012,0,48,No Medal
1,30.0,200.0,100.0,161,2000,0,22,Gold
1,34.0,200.0,100.0,161,2004,0,22,Bronze
0,20.0,162.0,54.0,204,2004,0,33,No Medal
0,20.0,162.0,54.0,204,2004,0,33,No Medal
0,23.0,154.0,54.0,11,2016,0,18,No Medal
1,20.0,180.0,82.0,48,2008,0,33,No Medal
1,20.0,180.0,82.0,48,2008,0,33,No Medal
1,20.0,180.0,82.0,48,2008,0,33,No Medal
1,24.0,180.0,82.0,48,2012,0,33,No Medal
1,28.0,180.0,82.0,48,2016,0,33,No Medal
1,28.0,180.0,82.0,48,2016,0,33,No Medal
1,28.0,180.0,82.0,48,2016,0,33,No Medal
1,33.0,180.0,94.0,161,2000,0,48,Silver
1,37.0,180.0,94.0,161,2004,0,48,Bronze
1,29.0,202.0,90.0,137,2000,0,47,No Medal
1,33.0,202.0,90.0,137,2004,0,47,No Medal
0,21.0,172.0,54.0,153,2012,0,13,No Medal
1,27.0,198.0,89.0,161,2000,0,47,Silver
1,25.0,180.0,83.0,170,2006,1,0,No Medal
1,25.0,180.0,83.0,170,2006,1,0,No Medal
1,25.0,180.0,83.0,170,2006,1,0,No Medal
1,25.0,180.0,83.0,170,2006,1,0,No Medal
1,29.0,180.0,83.0,170,2010,1,0,No Medal
1,29.0,180.0,83.0,170,2010,1,0,No Medal
1,23.0,196.0,94.0,12,2004,0,6,No Medal
1,27.0,196.0,94.0,12,2008,0,6,No Medal
0,29.0,165.0,59.0,160,2008,0,16,No Medal
0,21.0,157.0,55.0,201,2002,1,34,No Medal
1,33.0,176.0,76.0,143,2004,0,23,No Medal
1,32.0,189.0,73.0,30,2004,0,13,No Medal
0,19.0,173.0,74.0,34,2016,0,40,Bronze
1,25.0,179.0,73.0,11,2012,0,13,No Medal
0,23.0,176.0,73.0,143,2016,0,31,Silver
1,23.0,183.0,78.0,34,2012,0,40,No Medal
0,19.0,167.0,56.0,73,2010,1,11,No Medal
0,19.0,167.0,56.0,73,2010,1,11,Silver
0,23.0,164.0,57.0,92,2004,0,40,No Medal
0,23.0,164.0,57.0,92,2004,0,40,No Medal
0,23.0,164.0,57.0,92,2004,0,40,No Medal
0,27.0,164.0,57.0,92,2008,0,40,No Medal
0,27.0,164.0,57.0,92,2008,0,40,No Medal
0,27.0,164.0,57.0,92,2008,0,40,No Medal
0,27.0,164.0,57.0,92,2008,0,40,No Medal
1,23.0,180.0,71.0,84,2000,0,32,No Medal
0,23.0,173.0,62.0,156,2004,0,40,No Medal
0,34.0,160.0,57.0,201,2008,0,25,No Medal
0,27.0,162.0,58.0,153,2008,0,49,No Medal
0,23.0,160.0,65.0,182,1998,1,24,No Medal
0,33.0,174.0,64.0,143,2014,1,37,No Medal
0,26.0,163.0,58.0,98,2002,1,11,No Medal
0,26.0,163.0,58.0,98,2002,1,11,No Medal
0,26.0,163.0,58.0,98,2002,1,11,No Medal
0,26.0,163.0,58.0,98,2002,1,11,No Medal
1,24.0,177.0,82.0,98,2016,0,31,No Medal
0,35.0,176.0,62.0,108,2000,0,2,No Medal
0,38.0,176.0,62.0,108,2004,0,2,No Medal
1,27.0,195.0,95.0,69,2016,0,30,Gold
0,32.0,170.0,63.0,73,2000,0,42,No Medal
0,32.0,170.0,63.0,73,2000,0,42,No Medal
1,32.0,181.0,92.0,179,1998,1,8,No Medal
0,22.0,165.0,68.0,12,1998,1,0,No Medal
0,22.0,165.0,68.0,12,1998,1,0,No Medal
0,22.0,165.0,68.0,12,1998,1,0,No Medal
0,26.0,165.0,68.0,12,2002,1,0,Bronze
0,26.0,165.0,68.0,12,2002,1,0,No Medal
0,26.0,165.0,68.0,12,2002,1,0,No Medal
0,26.0,165.0,68.0,12,2002,1,0,Silver
0,30.0,165.0,68.0,12,2006,1,0,No Medal
0,30.0,165.0,68.0,12,2006,1,0,No Medal
0,21.0,168.0,58.0,73,2000,0,18,Bronze
1,23.0,191.0,93.0,182,2016,0,22,No Medal
0,23.0,167.0,55.0,84,2002,1,11,No Medal
0,23.0,167.0,55.0,84,2002,1,11,No Medal
0,27.0,167.0,55.0,84,2006,1,7,No Medal
0,27.0,167.0,55.0,84,2006,1,7,No Medal
0,22.0,175.0,61.0,73,2000,0,18,Bronze
1,22.0,179.0,68.0,12,1998,1,28,No Medal
1,22.0,179.0,68.0,12,1998,1,28,No Medal
1,26.0,179.0,68.0,12,2002,1,28,Bronze
1,26.0,179.0,68.0,12,2002,1,28,Bronze
1,26.0,179.0,68.0,12,2002,1,28,Bronze
1,30.0,179.0,68.0,12,2006,1,28,Gold
1,30.0,179.0,68.0,12,2006,1,28,Silver
1,30.0,179.0,68.0,12,2006,1,28,Gold
1,34.0,179.0,68.0,12,2010,1,28,No Medal
1,34.0,179.0,68.0,12,2010,1,28,No Medal
1,34.0,179.0,68.0,12,2010,1,28,Gold
0,16.0,175.0,60.0,73,2004,0,40,No Medal
0,16.0,175.0,60.0,73,2004,0,40,Bronze
0,20.0,175.0,60.0,73,2008,0,40,No Medal
0,23.0,172.0,60.0,73,2004,0,40,Bronze
1,25.0,178.0,67.0,51,2008,0,2,No Medal
0,23.0,163.0,67.0,73,2006,1,24,No Medal
0,31.0,163.0,67.0,73,2014,1,24,No Medal
1,28.0,192.0,95.0,65,2008,0,10,No Medal
1,28.0,192.0,95.0,65,2008,0,10,No Medal
1,32.0,192.0,95.0,65,2012,0,10,No Medal
1,32.0,192.0,95.0,65,2012,0,10,No Medal
1,25.0,178.0,64.0,201,2000,0,2,No Medal
0,30.0,170.0,56.0,201,2008,0,2,No Medal
0,30.0,170.0,56.0,201,2008,0,2,No Medal
0,34.0,170.0,56.0,201,2012,0,2,No Medal
0,19.0,164.0,47.0,75,2004,0,41,No Medal
1,24.0,179.0,74.0,88,2012,0,50,Silver
0,23.0,164.0,53.0,75,2000,0,2,No Medal
0,27.0,164.0,53.0,75,2004,0,2,No Medal
0,18.0,171.0,70.0,34,2006,1,26,No Medal
0,22.0,171.0,70.0,34,2010,1,26,No Medal
0,26.0,171.0,70.0,34,2014,1,26,No Medal
0,26.0,171.0,70.0,34,2014,1,26,No Medal
0,32.0,164.0,64.0,34,2010,1,35,No Medal
1,19.0,183.0,71.0,143,2016,0,13,No Medal
1,20.0,185.0,78.0,143,2008,0,13,Bronze
1,24.0,185.0,78.0,143,2012,0,13,Bronze
1,21.0,187.0,84.0,18,2012,0,23,No Medal
1,25.0,187.0,84.0,18,2016,0,23,Silver
0,25.0,168.0,56.0,27,2016,0,13,No Medal
0,20.0,170.0,50.0,96,2000,0,2,No Medal
0,28.0,175.0,61.0,201,2008,0,13,No Medal
0,32.0,175.0,61.0,201,2012,0,13,Bronze
1,27.0,192.0,93.0,11,2016,0,5,No Medal
0,25.0,152.0,57.0,96,2016,0,2,No Medal
0,19.0,165.0,57.0,34,2002,1,34,Bronze
1,28.0,180.0,73.0,140,2016,0,25,No Medal
1,28.0,167.0,60.0,118,2004,0,2,No Medal
1,32.0,167.0,60.0,118,2008,0,2,No Medal
1,26.0,179.0,73.0,75,2016,0,48,No Medal
1,26.0,179.0,77.0,65,2000,0,16,Silver
1,26.0,179.0,77.0,65,2000,0,16,Silver
1,23.0,191.0,83.0,65,2000,0,10,No Medal
1,30.0,175.0,60.0,140,2012,0,25,No Medal
1,20.0,180.0,74.0,49,2004,0,4,Gold
1,24.0,180.0,74.0,49,2008,0,4,Silver
1,21.0,177.0,75.0,75,2000,0,2,No Medal
1,21.0,177.0,75.0,75,2000,0,2,No Medal
1,21.0,177.0,75.0,75,2000,0,2,No Medal
1,25.0,177.0,75.0,75,2004,0,2,No Medal
1,25.0,177.0,75.0,75,2004,0,2,No Medal
1,24.0,175.0,88.0,154,2016,0,20,No Medal
0,31.0,184.0,83.0,137,2008,0,38,No Medal
1,20.0,178.0,77.0,208,2016,0,40,No Medal
0,15.0,170.0,55.0,170,2012,0,40,No Medal
1,20.0,187.0,85.0,11,2016,0,23,No Medal
1,24.0,179.0,76.0,11,2012,0,23,Bronze
1,31.0,179.0,84.0,166,2016,0,32,No Medal
1,33.0,165.0,62.0,94,2000,0,15,No Medal
0,19.0,180.0,65.0,24,2008,0,44,No Medal
0,19.0,180.0,65.0,24,2008,0,44,No Medal
1,21.0,190.0,110.0,86,2004,0,2,No Medal
1,25.0,190.0,110.0,86,2008,0,2,No Medal
1,29.0,190.0,110.0,86,2012,0,2,No Medal
1,33.0,190.0,110.0,86,2016,0,2,No Medal
1,29.0,182.0,100.0,143,2000,0,25,No Medal
0,22.0,182.0,76.0,143,2016,0,30,No Medal
1,23.0,170.0,77.0,98,2016,0,31,No Medal
1,41.0,174.0,76.0,18,2000,0,15,No Medal
0,32.0,168.0,70.0,34,1998,1,24,Silver
0,36.0,168.0,70.0,34,2002,1,24,Gold
0,40.0,168.0,70.0,34,2006,1,24,Gold
1,25.0,172.0,64.0,195,2016,0,9,No Medal
1,23.0,201.0,83.0,153,2004,0,47,No Medal
