Sex,Age,Height,Weight,NOC,Year,Season,Sport,Medal
1,18.0,188.0,85.0,159,2014,1,34,No Medal
1,28.0,183.0,82.0,106,2016,0,12,No Medal
1,29.0,194.0,97.0,50,2014,1,0,No Medal
0,24.0,180.0,73.0,64,2016,0,30,No Medal
0,28.0,166.0,52.0,10,2016,0,2,No Medal
0,19.0,176.0,63.0,64,2014,1,36,Bronze
1,32.0,178.0,79.0,198,2014,1,34,No Medal
1,28.0,186.0,84.0,159,2014,1,34,Gold
0,26.0,170.0,63.0,121,2016,0,2,No Medal
1,17.0,181.0,74.0,11,2014,1,18,No Medal
1,27.0,180.0,75.0,98,2014,1,6,No Medal
1,27.0,180.0,75.0,98,2014,1,6,No Medal
0,27.0,167.0,60.0,10,2014,1,36,No Medal
1,37.0,192.0,97.0,68,2016,0,29,Gold
1,21.0,177.0,74.0,159,2014,1,0,No Medal
1,21.0,177.0,74.0,159,2014,1,0,No Medal
1,21.0,177.0,74.0,159,2014,1,0,No Medal
1,21.0,177.0,74.0,159,2014,1,0,No Medal
1,25.0,164.0,58.0,174,2016,0,9,No Medal
1,25.0,175.0,72.0,11,2014,1,10,No Medal
1,25.0,175.0,72.0,11,2014,1,10,No Medal
1,28.0,161.0,77.0,84,2016,0,47,No Medal
0,30.0,175.0,71.0,64,2016,0,9,No Medal
0,22.0,170.0,59.0,51,2016,0,2,No Medal
1,30.0,190.0,86.0,171,2016,0,42,No Medal
0,35.0,188.0,78.0,23,2016,0,4,No Medal
1,34.0,170.0,55.0,151,2016,0,29,No Medal
1,25.0,192.0,80.0,176,2014,1,11,No Medal
0,22.0,173.0,67.0,93,2016,0,38,No Medal
0,22.0,173.0,67.0,93,2016,0,38,No Medal
1,20.0,180.0,76.0,72,2016,0,22,Bronze
0,30.0,157.0,58.0,64,2016,0,30,No Medal
1,22.0,175.0,74.0,137,2016,0,17,Bronze
0,23.0,188.0,68.0,93,2016,0,2,No Medal
1,40.0,172.0,62.0,23,2016,0,2,No Medal
0,24.0,164.0,56.0,68,2016,0,12,Gold
0,24.0,164.0,56.0,68,2016,0,12,Gold
1,27.0,203.0,107.0,198,2016,0,45,Bronze
0,25.0,162.0,65.0,167,2016,0,24,Gold
1,31.0,175.0,58.0,76,2016,0,2,No Medal
1,29.0,188.0,100.0,159,2014,1,7,Gold
0,30.0,160.0,55.0,93,2016,0,14,No Medal
0,44.0,160.0,50.0,33,2016,0,14,No Medal
1,28.0,178.0,70.0,17,2016,0,22,Silver
1,37.0,179.0,85.0,139,2014,1,23,No Medal
0,35.0,176.0,74.0,198,2016,0,15,No Medal
1,34.0,182.0,82.0,189,2016,0,3,No Medal
0,21.0,162.0,52.0,10,2016,0,39,No Medal
1,20.0,167.0,63.0,189,2016,0,24,No Medal
0,23.0,172.0,60.0,74,2014,1,10,No Medal
1,26.0,185.0,80.0,74,2016,0,2,No Medal
1,25.0,170.0,66.0,100,2016,0,48,No Medal
1,28.0,174.0,70.0,196,2016,0,32,No Medal
1,28.0,174.0,70.0,196,2016,0,32,No Medal
1,28.0,174.0,70.0,196,2016,0,32,No Medal
1,24.0,182.0,75.0,72,2014,1,10,No Medal
1,24.0,182.0,75.0,72,2014,1,10,No Medal
1,24.0,182.0,75.0,72,2014,1,10,No Medal
0,25.0,162.0,55.0,176,2016,0,24,No Medal
0,24.0,166.0,66.0,81,2016,0,3,No Medal
0,30.0,165.0,65.0,122,2016,0,24,No Medal
0,19.0,163.0,50.0,61,2016,0,2,No Medal
0,31.0,162.0,52.0,61,2016,0,2,No Medal
0,24.0,175.0,70.0,122,2016,0,24,No Medal
1,20.0,170.0,68.0,122,2016,0,24,No Medal
1,23.0,185.0,65.0,29,2016,0,2,No Medal
1,26.0,169.0,58.0,122,2016,0,2,No Medal
0,20.0,168.0,60.0,70,2014,1,0,No Medal
0,20.0,168.0,60.0,70,2014,1,0,No Medal
1,30.0,183.0,86.0,74,2016,0,29,No Medal
0,25.0,165.0,54.0,74,2016,0,2,No Medal
1,27.0,170.0,63.0,29,2014,1,10,No Medal
1,27.0,170.0,63.0,29,2014,1,10,No Medal
1,27.0,170.0,63.0,29,2014,1,10,No Medal
1,27.0,170.0,63.0,29,2014,1,10,No Medal
1,19.0,184.0,72.0,23,2016,0,31,No Medal
0,17.0,173.0,50.0,23,2016,0,28,No Medal
1,19.0,190.0,80.0,23,2016,0,38,No Medal
1,19.0,190.0,80.0,23,2016,0,38,No Medal
0,35.0,175.0,65.0,122,2016,0,32,No Medal
0,35.0,175.0,65.0,122,2016,0,32,No Medal
1,31.0,188.0,91.0,64,2016,0,42,No Medal
1,31.0,188.0,91.0,64,2016,0,42,No Medal
1,23.0,176.0,70.0,29,2016,0,2,No Medal
0,25.0,166.0,72.0,98,2014,1,36,No Medal
0,25.0,166.0,72.0,98,2014,1,36,No Medal
1,31.0,170.0,65.0,26,2016,0,40,No Medal
1,31.0,170.0,65.0,26,2016,0,40,No Medal
0,20.0,165.0,65.0,33,2014,1,18,No Medal
1,30.0,168.0,63.0,97,2014,1,18,No Medal
0,28.0,162.0,58.0,97,2014,1,37,No Medal
0,28.0,162.0,58.0,97,2014,1,37,No Medal
0,25.0,168.0,60.0,97,2016,0,12,No Medal
1,24.0,175.0,73.0,206,2016,0,2,No Medal
0,34.0,153.0,53.0,23,2014,1,18,Gold
1,25.0,182.0,77.0,23,2016,0,38,No Medal
1,25.0,182.0,77.0,23,2016,0,38,No Medal
0,31.0,168.0,52.0,33,2014,1,36,No Medal
0,30.0,165.0,56.0,196,2016,0,2,No Medal
0,20.0,180.0,78.0,11,2014,1,7,No Medal
0,32.0,169.0,55.0,68,2016,0,44,No Medal
0,26.0,162.0,65.0,159,2014,1,36,No Medal
0,26.0,162.0,65.0,159,2014,1,36,No Medal
1,31.0,188.0,95.0,59,2016,0,30,No Medal
0,29.0,169.0,57.0,61,2016,0,2,No Medal
1,40.0,193.0,94.0,139,2016,0,29,Bronze
0,18.0,165.0,50.0,78,2016,0,2,No Medal
1,21.0,167.0,63.0,196,2016,0,31,No Medal
0,24.0,177.0,71.0,141,2016,0,30,Silver
1,22.0,180.0,108.0,62,2016,0,30,Gold
1,33.0,182.0,83.0,135,2014,1,37,No Medal
1,33.0,182.0,83.0,135,2014,1,37,No Medal
1,21.0,180.0,77.0,62,2016,0,17,No Medal
1,25.0,187.0,77.0,21,2016,0,2,No Medal
1,27.0,181.0,78.0,141,2016,0,31,Gold
1,24.0,186.0,91.0,199,2016,0,8,Bronze
1,29.0,188.0,81.0,92,2016,0,38,No Medal
1,26.0,151.0,56.0,62,2016,0,47,No Medal
1,24.0,175.0,72.0,99,2016,0,2,Silver
0,31.0,157.0,45.0,85,2016,0,2,No Medal
0,28.0,169.0,57.0,199,2016,0,2,No Medal
0,23.0,165.0,70.0,63,2014,1,23,No Medal
1,29.0,179.0,79.0,33,2016,0,22,No Medal
1,28.0,189.0,99.0,97,2016,0,30,No Medal
1,21.0,169.0,67.0,62,2016,0,17,No Medal
1,23.0,179.0,81.0,58,2016,0,24,No Medal
1,24.0,172.0,75.0,199,2016,0,48,No Medal
0,28.0,178.0,78.0,196,2016,0,24,No Medal
1,28.0,194.0,81.0,135,2016,0,22,No Medal
1,31.0,182.0,130.0,70,2016,0,47,Bronze
0,32.0,168.0,64.0,10,2016,0,30,Gold
1,21.0,180.0,81.0,10,2016,0,12,No Medal
0,24.0,159.0,50.0,141,2016,0,29,No Medal
1,32.0,179.0,82.0,10,2016,0,22,No Medal
1,24.0,190.0,92.0,10,2016,0,29,No Medal
1,29.0,193.0,87.0,93,2016,0,38,No Medal
0,25.0,165.0,58.0,33,2014,1,18,No Medal
0,17.0,181.0,67.0,199,2016,0,41,No Medal
0,30.0,172.0,58.0,113,2016,0,12,No Medal
0,17.0,146.0,43.0,159,2016,0,20,No Medal
0,17.0,146.0,43.0,159,2016,0,20,Silver
0,17.0,146.0,43.0,159,2016,0,20,No Medal
0,17.0,146.0,43.0,159,2016,0,20,No Medal
0,17.0,146.0,43.0,159,2016,0,20,No Medal
0,17.0,146.0,43.0,159,2016,0,20,No Medal
0,21.0,175.0,66.0,33,2014,1,37,No Medal
0,20.0,169.0,60.0,68,2016,0,38,No Medal
0,20.0,169.0,60.0,68,2016,0,38,No Medal
0,20.0,169.0,60.0,68,2016,0,38,No Medal
1,27.0,174.0,81.0,62,2016,0,30,Gold
1,31.0,184.0,73.0,178,2016,0,32,No Medal
1,31.0,184.0,73.0,178,2016,0,32,No Medal
1,27.0,178.0,70.0,157,2016,0,12,No Medal
1,21.0,168.0,87.0,113,2016,0,20,No Medal
1,21.0,168.0,87.0,113,2016,0,20,No Medal
1,21.0,168.0,87.0,113,2016,0,20,No Medal
1,21.0,168.0,87.0,113,2016,0,20,No Medal
1,21.0,168.0,87.0,113,2016,0,20,No Medal
1,21.0,168.0,87.0,113,2016,0,20,No Medal
1,21.0,168.0,87.0,113,2016,0,20,No Medal
0,26.0,168.0,57.0,68,2016,0,2,No Medal
0,29.0,182.0,76.0,141,2016,0,29,No Medal
0,25.0,170.0,62.0,68,2016,0,22,Gold
1,25.0,186.0,102.0,10,2016,0,1,No Medal
1,25.0,186.0,102.0,10,2016,0,1,Bronze
1,25.0,160.0,65.0,100,2016,0,2,No Medal
1,28.0,186.0,89.0,178,2016,0,12,No Medal
1,29.0,192.0,78.0,196,2016,0,26,Silver
1,28.0,198.0,130.0,98,2016,0,48,No Medal
1,20.0,185.0,75.0,13,2016,0,38,No Medal
0,23.0,170.0,58.0,100,2016,0,48,No Medal
1,35.0,190.0,70.0,139,2016,0,2,No Medal
0,14.0,165.0,50.0,185,2016,0,38,No Medal
1,30.0,188.0,95.0,159,2014,1,23,No Medal
1,29.0,189.0,91.0,74,2016,0,29,No Medal
1,39.0,168.0,70.0,201,2016,0,12,No Medal
1,29.0,183.0,74.0,192,2014,1,16,No Medal
1,24.0,185.0,64.0,93,2016,0,44,No Medal
0,21.0,173.0,62.0,97,2016,0,38,No Medal
0,21.0,173.0,62.0,97,2016,0,38,No Medal
0,21.0,173.0,62.0,97,2016,0,38,No Medal
1,27.0,170.0,60.0,97,2016,0,12,No Medal
1,27.0,160.0,54.0,97,2016,0,20,Gold
1,27.0,160.0,54.0,97,2016,0,20,Gold
1,27.0,160.0,54.0,97,2016,0,20,No Medal
1,27.0,160.0,54.0,97,2016,0,20,No Medal
1,27.0,160.0,54.0,97,2016,0,20,No Medal
1,27.0,160.0,54.0,97,2016,0,20,No Medal
1,27.0,160.0,54.0,97,2016,0,20,No Medal
0,18.0,159.0,49.0,97,2016,0,20,No Medal
0,18.0,159.0,49.0,97,2016,0,20,No Medal
0,18.0,159.0,49.0,97,2016,0,20,No Medal
1,30.0,170.0,68.0,47,2016,0,20,No Medal
0,24.0,171.0,72.0,179,2014,1,23,No Medal
1,17.0,173.0,78.0,137,2016,0,17,Bronze
0,29.0,178.0,84.0,159,2014,1,7,No Medal
1,26.0,175.0,78.0,184,2016,0,32,No Medal
0,32.0,155.0,44.0,97,2016,0,44,No Medal
1,21.0,186.0,77.0,97,2016,0,17,No Medal
0,20.0,154.0,39.0,97,2016,0,2,No Medal
0,34.0,156.0,51.0,97,2014,1,18,No Medal
1,28.0,170.0,90.0,140,2016,0,24,No Medal
0,24.0,179.0,65.0,68,2016,0,2,No Medal
0,27.0,173.0,65.0,176,2016,0,38,No Medal
0,27.0,173.0,65.0,176,2016,0,38,No Medal
0,27.0,173.0,65.0,176,2016,0,38,No Medal
0,29.0,160.0,61.0,198,2014,1,34,No Medal
1,23.0,188.0,84.0,60,2016,0,2,No Medal
1,26.0,199.0,93.0,135,2016,0,29,Bronze
1,22.0,182.0,81.0,68,2016,0,2,No Medal
1,22.0,182.0,81.0,68,2016,0,2,No Medal
1,24.0,186.0,84.0,137,2016,0,2,No Medal
1,31.0,195.0,88.0,47,2016,0,4,No Medal
0,17.0,168.0,71.0,97,2014,1,23,No Medal
0,23.0,180.0,67.0,137,2016,0,29,No Medal
0,15.0,171.0,56.0,50,2014,1,16,No Medal
0,27.0,181.0,66.0,159,2016,0,5,No Medal
1,25.0,175.0,57.0,51,2016,0,2,No Medal
1,22.0,175.0,85.0,98,2016,0,47,Bronze
1,24.0,198.0,94.0,113,2016,0,4,No Medal
0,24.0,178.0,65.0,196,2016,0,3,No Medal
1,23.0,175.0,80.0,11,2014,1,23,No Medal
1,30.0,178.0,72.0,176,2014,1,18,No Medal
1,20.0,180.0,77.0,139,2014,1,36,No Medal
1,42.0,185.0,80.0,139,2014,1,11,No Medal
1,21.0,172.0,72.0,137,2016,0,17,Bronze
1,19.0,172.0,75.0,137,2016,0,17,Bronze
0,28.0,161.0,58.0,199,2016,0,9,No Medal
1,31.0,187.0,88.0,137,2016,0,4,No Medal
0,21.0,174.0,78.0,97,2016,0,24,No Medal
0,20.0,174.0,63.0,160,2016,0,38,No Medal
1,23.0,181.0,81.0,192,2016,0,8,No Medal
1,22.0,178.0,69.0,179,2016,0,17,No Medal
0,28.0,164.0,48.0,157,2016,0,24,No Medal
0,36.0,181.0,75.0,157,2016,0,21,No Medal
1,35.0,176.0,76.0,83,2016,0,24,No Medal
0,28.0,180.0,68.0,72,2016,0,1,Silver
0,28.0,157.0,55.0,68,2016,0,22,Gold
1,30.0,186.0,85.0,11,2014,1,36,No Medal
1,30.0,186.0,85.0,11,2014,1,36,No Medal
1,37.0,177.0,93.0,11,2014,1,23,No Medal
0,24.0,173.0,63.0,11,2016,0,24,No Medal
1,24.0,188.0,93.0,198,2016,0,30,No Medal
1,33.0,193.0,103.0,106,2016,0,32,No Medal
0,20.0,163.0,54.0,192,2016,0,31,No Medal
1,29.0,171.0,53.0,43,2016,0,12,No Medal
0,28.0,172.0,62.0,151,2016,0,38,No Medal
0,28.0,172.0,62.0,151,2016,0,38,No Medal
1,29.0,200.0,122.0,151,2016,0,2,No Medal
0,23.0,174.0,92.0,72,2016,0,2,No Medal
0,26.0,167.0,49.0,151,2016,0,2,No Medal
1,25.0,192.0,98.0,167,2014,1,23,No Medal
0,28.0,165.0,48.0,98,2016,0,24,No Medal
1,32.0,172.0,66.0,59,2016,0,24,No Medal
0,26.0,168.0,65.0,43,2016,0,19,No Medal
1,22.0,172.0,60.0,199,2016,0,24,Bronze
0,30.0,176.0,65.0,43,2016,0,2,No Medal
1,28.0,189.0,88.0,141,2016,0,29,No Medal
0,23.0,167.0,63.0,196,2016,0,9,No Medal
0,24.0,170.0,65.0,98,2014,1,6,No Medal
0,24.0,170.0,65.0,98,2014,1,6,No Medal
0,24.0,170.0,65.0,98,2014,1,6,No Medal
0,24.0,170.0,65.0,98,2014,1,6,No Medal
0,24.0,170.0,65.0,98,2014,1,6,No Medal
1,27.0,173.0,74.0,98,2016,0,48,No Medal
1,27.0,177.0,64.0,159,2016,0,43,No Medal
1,30.0,196.0,95.0,97,2016,0,2,No Medal
0,25.0,166.0,112.0,137,2016,0,47,No Medal
0,26.0,163.0,65.0,43,2016,0,17,No Medal
0,17.0,183.0,70.0,159,2016,0,38,No Medal
0,17.0,183.0,70.0,159,2016,0,38,No Medal
0,17.0,183.0,70.0,159,2016,0,38,No Medal
1,23.0,182.0,90.0,185,2016,0,24,No Medal
0,19.0,179.0,69.0,192,2016,0,38,No Medal
1,21.0,181.0,72.0,159,2014,1,10,No Medal
1,28.0,168.0,60.0,159,2014,1,6,No Medal
1,28.0,168.0,60.0,159,2014,1,6,No Medal
1,28.0,168.0,60.0,159,2014,1,6,No Medal
1,28.0,168.0,60.0,159,2014,1,6,No Medal
1,28.0,168.0,60.0,159,2014,1,6,Gold
0,27.0,177.0,70.0,159,2016,0,46,Bronze
1,22.0,183.0,84.0,85,2016,0,22,No Medal
0,25.0,169.0,72.0,63,2016,0,2,No Medal
0,27.0,165.0,56.0,16,2016,0,38,No Medal
1,35.0,180.5,72.0,160,2016,0,2,No Medal
1,28.0,191.0,92.0,137,2016,0,4,No Medal
1,33.0,191.0,99.0,63,2014,1,23,Bronze
1,26.0,190.0,96.0,50,2014,1,7,No Medal
1,26.0,190.0,96.0,50,2014,1,7,No Medal
0,30.0,168.0,58.0,50,2016,0,40,No Medal
0,21.0,163.0,58.0,50,2014,1,18,No Medal
0,22.0,165.0,56.0,11,2016,0,31,No Medal
1,25.0,191.0,93.0,50,2016,0,2,No Medal
1,20.0,183.0,82.0,83,2016,0,31,No Medal
0,23.0,165.0,58.0,159,2014,1,23,No Medal
1,23.0,173.0,61.0,63,2014,1,27,No Medal
1,23.0,173.0,61.0,63,2014,1,27,No Medal
0,20.0,164.0,54.0,113,2016,0,2,No Medal
0,25.0,170.0,60.0,63,2016,0,3,No Medal
1,27.0,184.0,89.0,6,2016,0,21,No Medal
0,25.0,153.0,69.0,62,2016,0,47,No Medal
0,36.0,164.0,53.0,33,2016,0,26,No Medal
1,24.0,185.0,87.0,64,2016,0,30,No Medal
1,24.0,180.0,70.0,50,2016,0,12,No Medal
1,24.0,213.0,120.0,113,2016,0,4,No Medal
1,18.0,183.0,83.0,74,2014,1,0,No Medal
1,18.0,183.0,83.0,74,2014,1,0,No Medal
1,18.0,183.0,83.0,74,2014,1,0,No Medal
0,21.0,168.0,60.0,93,2014,1,33,No Medal
0,21.0,168.0,60.0,93,2014,1,33,No Medal
0,21.0,168.0,60.0,93,2014,1,33,No Medal
0,21.0,168.0,60.0,93,2014,1,33,Bronze
0,22.0,176.0,66.0,113,2016,0,29,Bronze
1,27.0,165.0,65.0,48,2016,0,48,No Medal
0,24.0,161.0,75.0,37,2016,0,47,No Medal
1,38.0,170.0,68.0,146,2016,0,14,No Medal
0,21.0,175.0,74.0,121,2016,0,1,No Medal
0,21.0,175.0,74.0,121,2016,0,1,No Medal
0,27.0,160.0,50.0,43,2016,0,8,Bronze
1,36.0,178.0,78.0,167,2014,1,0,No Medal
0,20.0,167.0,58.0,6,2016,0,20,No Medal
0,20.0,167.0,58.0,6,2016,0,20,No Medal
0,20.0,167.0,58.0,6,2016,0,20,No Medal
0,20.0,167.0,58.0,6,2016,0,20,No Medal
0,21.0,176.0,74.0,198,2016,0,12,Silver
1,23.0,176.0,70.0,26,2016,0,38,No Medal
1,21.0,175.0,68.0,64,2014,1,18,No Medal
0,31.0,169.0,75.0,59,2016,0,47,Bronze
0,26.0,170.0,61.0,154,2016,0,45,No Medal
1,21.0,173.0,55.0,203,2016,0,2,No Medal
0,25.0,172.0,64.0,64,2016,0,12,No Medal
0,18.0,174.0,58.0,176,2016,0,19,No Medal
1,27.0,189.0,76.0,59,2016,0,12,No Medal
0,23.0,166.0,70.0,63,2014,1,23,No Medal
1,34.0,170.0,73.0,63,2016,0,48,No Medal
1,32.0,190.0,76.0,98,2016,0,2,No Medal
0,29.0,186.0,73.0,33,2016,0,5,No Medal
1,25.0,198.0,91.0,33,2014,1,10,No Medal
1,25.0,198.0,91.0,33,2014,1,10,No Medal
0,25.0,167.0,63.0,159,2016,0,24,No Medal
0,27.0,163.0,52.0,59,2016,0,38,No Medal
0,27.0,163.0,52.0,59,2016,0,38,No Medal
1,27.0,180.0,83.0,64,2016,0,1,Silver
1,27.0,180.0,83.0,64,2016,0,1,No Medal
0,21.0,160.0,60.0,146,2016,0,29,No Medal
1,19.0,192.0,97.0,64,2016,0,30,No Medal
1,42.0,171.0,60.0,64,2016,0,14,No Medal
1,42.0,171.0,60.0,64,2016,0,14,Gold
0,26.0,177.0,75.0,33,2014,1,7,No Medal
1,26.0,190.0,81.0,33,2016,0,24,No Medal
0,34.0,162.0,75.0,43,2016,0,47,No Medal
0,34.0,160.0,60.0,93,2016,0,12,No Medal
1,36.0,177.0,63.0,59,2016,0,12,No Medal
1,24.0,202.0,105.0,83,2016,0,46,No Medal
0,29.0,160.0,57.0,198,2014,1,35,No Medal
0,28.0,158.0,46.0,202,2016,0,24,No Medal
1,25.0,185.0,93.0,135,2016,0,24,No Medal
1,22.0,178.0,86.0,135,2016,0,12,No Medal
0,24.0,171.0,65.0,8,2016,0,31,No Medal
0,30.0,172.0,70.0,17,2016,0,31,No Medal
0,33.0,179.0,63.0,135,2016,0,22,Silver
1,24.0,178.0,70.0,135,2016,0,22,No Medal
1,24.0,178.0,73.0,17,2016,0,22,Silver
1,31.0,181.0,74.0,17,2016,0,12,Gold
0,22.0,180.0,69.0,135,2014,1,37,No Medal
0,22.0,180.0,69.0,135,2014,1,37,No Medal
0,22.0,180.0,69.0,135,2014,1,37,Bronze
0,22.0,180.0,69.0,135,2014,1,37,Gold
0,23.0,170.0,68.0,135,2016,0,12,No Medal
0,27.0,166.0,54.0,176,2016,0,38,No Medal
0,27.0,166.0,54.0,176,2016,0,38,No Medal
0,27.0,166.0,54.0,176,2016,0,38,No Medal
1,34.0,188.0,100.0,135,2014,1,7,No Medal
1,34.0,188.0,100.0,135,2014,1,7,No Medal
0,27.0,168.0,53.0,141,2016,0,2,No Medal
1,35.0,176.0,73.0,135,2016,0,14,No Medal
1,35.0,176.0,73.0,135,2016,0,14,No Medal
1,21.0,183.0,75.0,135,2016,0,1,No Medal
1,21.0,183.0,75.0,135,2016,0,1,No Medal
1,30.0,190.0,70.0,135,2016,0,29,No Medal
0,26.0,167.0,56.0,135,2016,0,12,Gold
0,26.0,167.0,56.0,135,2016,0,12,Bronze
1,22.0,181.0,72.0,135,2016,0,12,No Medal
1,28.0,185.0,85.0,158,2016,0,38,Silver
1,28.0,185.0,85.0,158,2016,0,38,No Medal
1,28.0,185.0,85.0,158,2016,0,38,No Medal
1,19.0,188.0,81.0,25,2016,0,38,No Medal
0,26.0,167.0,57.0,176,2014,1,10,No Medal
0,26.0,172.0,68.0,135,2016,0,21,No Medal
1,23.0,180.0,70.0,26,2016,0,22,No Medal
1,26.0,178.0,76.0,26,2016,0,22,No Medal
1,31.0,179.0,74.0,135,2016,0,22,No Medal
0,24.0,180.0,64.0,135,2016,0,38,No Medal
1,25.0,186.0,81.0,17,2016,0,2,No Medal
0,21.0,168.0,62.0,8,2016,0,31,No Medal
1,25.0,181.0,76.0,135,2016,0,1,No Medal
1,25.0,181.0,76.0,135,2016,0,1,No Medal
1,28.0,170.0,60.0,135,2016,0,14,No Medal
1,28.0,170.0,60.0,135,2016,0,14,No Medal
0,30.0,183.0,73.0,135,2016,0,5,No Medal
1,26.0,187.0,83.0,135,2014,1,36,No Medal
1,30.0,198.0,90.0,135,2016,0,29,No Medal
1,26.0,184.0,80.0,135,2014,1,33,No Medal
1,26.0,184.0,80.0,135,2014,1,33,No Medal
1,26.0,184.0,80.0,135,2014,1,33,No Medal
1,27.0,178.0,83.0,135,2016,0,22,No Medal
0,27.0,172.0,61.0,135,2014,1,37,No Medal
1,24.0,189.0,110.0,135,2014,1,7,No Medal
1,24.0,189.0,110.0,135,2014,1,7,No Medal
0,29.0,182.0,71.0,135,2016,0,12,No Medal
0,29.0,182.0,71.0,135,2016,0,12,No Medal
1,21.0,178.0,74.0,17,2016,0,22,Silver
0,28.0,177.0,72.0,135,2016,0,29,No Medal
0,23.0,179.0,65.0,10,2016,0,17,No Medal
0,29.0,169.0,63.0,135,2016,0,24,Bronze
0,28.0,175.0,64.0,43,2016,0,15,No Medal
0,26.0,172.0,63.0,135,2016,0,22,Silver
1,33.0,161.0,62.0,135,2016,0,20,No Medal
1,33.0,161.0,62.0,135,2016,0,20,No Medal
1,24.0,178.0,85.0,135,2016,0,12,No Medal
1,21.0,185.0,70.0,135,2016,0,29,No Medal
0,21.0,156.0,51.0,135,2016,0,20,No Medal
0,21.0,156.0,51.0,135,2016,0,20,No Medal
0,21.0,156.0,51.0,135,2016,0,20,No Medal
0,21.0,156.0,51.0,135,2016,0,20,No Medal
0,21.0,156.0,51.0,135,2016,0,20,No Medal
0,25.0,180.0,65.0,135,2016,0,5,No Medal
1,25.0,187.0,93.0,135,2016,0,12,Silver
1,24.0,185.0,88.0,33,2016,0,15,No Medal
1,28.0,193.0,93.0,17,2016,0,15,No Medal
1,32.0,177.0,64.0,135,2016,0,12,No Medal
0,28.0,178.0,68.0,135,2016,0,5,No Medal
0,26.0,163.0,53.0,135,2014,1,33,No Medal
0,23.0,163.0,52.0,135,2014,1,33,No Medal
0,23.0,163.0,52.0,135,2014,1,33,No Medal
0,23.0,163.0,52.0,135,2014,1,33,No Medal
0,23.0,163.0,52.0,135,2014,1,33,No Medal
1,34.0,182.0,85.0,33,2016,0,9,No Medal
1,31.0,181.0,81.0,17,2016,0,31,No Medal
0,22.0,180.0,77.0,33,2016,0,38,No Medal
0,22.0,180.0,77.0,33,2016,0,38,No Medal
0,22.0,180.0,77.0,33,2016,0,38,Bronze
0,22.0,180.0,77.0,33,2016,0,38,No Medal
0,26.0,175.0,58.0,135,2016,0,2,No Medal
0,27.0,180.0,69.0,135,2016,0,22,Silver
0,28.0,170.0,63.0,135,2016,0,22,Silver
1,22.0,205.0,110.0,33,2016,0,38,No Medal
1,24.0,183.0,70.0,158,2016,0,2,Gold
0,27.0,177.0,68.0,135,2016,0,21,No Medal
0,22.0,157.0,54.0,135,2016,0,20,No Medal
0,22.0,157.0,54.0,135,2016,0,20,No Medal
1,24.0,185.0,73.0,158,2016,0,2,No Medal
1,23.0,183.0,64.0,17,2016,0,44,No Medal
1,24.0,190.0,91.0,198,2014,1,23,No Medal
0,26.0,167.0,63.0,135,2014,1,37,No Medal
0,28.0,167.0,63.0,135,2016,0,12,No Medal
0,28.0,167.0,63.0,135,2016,0,12,No Medal
0,28.0,167.0,63.0,135,2016,0,12,No Medal
1,27.0,189.0,75.0,135,2016,0,31,Gold
0,27.0,182.0,71.0,135,2016,0,29,No Medal
1,23.0,190.0,98.0,158,2016,0,2,No Medal
0,22.0,173.0,65.0,135,2016,0,38,No Medal
0,22.0,173.0,65.0,135,2016,0,38,Gold
0,21.0,168.0,58.0,135,2014,1,33,No Medal
0,21.0,168.0,58.0,135,2014,1,33,No Medal
1,28.0,188.0,80.0,135,2016,0,31,No Medal
0,22.0,168.0,64.0,135,2016,0,2,No Medal
0,22.0,168.0,64.0,135,2016,0,2,No Medal
1,28.0,200.0,98.0,135,2016,0,29,No Medal
1,21.0,194.0,83.0,135,2016,0,12,No Medal
1,31.0,179.0,60.0,17,2016,0,2,No Medal
0,26.0,166.0,58.0,198,2016,0,22,No Medal
1,28.0,190.0,87.0,135,2016,0,14,No Medal
1,28.0,190.0,87.0,135,2016,0,14,No Medal
0,25.0,157.0,48.0,17,2016,0,24,No Medal
1,53.0,171.0,69.0,17,2016,0,14,No Medal
1,28.0,185.0,75.0,17,2016,0,22,Silver
1,32.0,173.0,73.0,17,2016,0,24,Bronze
0,25.0,177.0,67.0,135,2016,0,31,No Medal
0,30.0,195.0,87.0,135,2016,0,29,No Medal
0,33.0,168.0,59.0,135,2016,0,12,No Medal
0,29.0,162.0,60.0,158,2016,0,17,No Medal
1,37.0,180.0,74.0,158,2016,0,19,No Medal
1,31.0,182.0,79.0,158,2016,0,2,No Medal
0,35.0,158.0,55.0,184,2014,1,0,No Medal
1,28.0,180.0,78.0,17,2016,0,22,Silver
0,26.0,168.0,61.0,13,2016,0,38,No Medal
0,26.0,168.0,61.0,13,2016,0,38,No Medal
0,24.0,185.0,70.0,198,2016,0,42,No Medal
1,24.0,188.0,88.0,72,2016,0,9,Gold
0,30.0,178.0,59.0,83,2016,0,44,No Medal
1,30.0,187.0,95.0,11,2014,1,23,No Medal
1,25.0,183.0,82.0,93,2016,0,38,No Medal
0,17.0,167.0,55.0,64,2016,0,20,No Medal
0,17.0,167.0,55.0,64,2016,0,20,No Medal
0,17.0,167.0,55.0,64,2016,0,20,No Medal
0,17.0,167.0,55.0,64,2016,0,20,No Medal
0,17.0,167.0,55.0,64,2016,0,20,No Medal
0,24.0,163.0,60.0,17,2016,0,12,No Medal
0,28.0,163.0,59.0,198,2014,1,18,No Medal
